# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Mon Oct 17 19:20:27 CEST 2016
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01520	Y = 0.27554	[M/H] = 0.015	eta_R = 0.200	Age = 	1.0000e+09 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.015200	9.0000	2.12477803	2.1248	2.2506	3.6504	2.0683	-0.856	2.103	0.896	-0.295	-0.988	-1.529	-2.331	-2.969	-3.058	3.27585077	4
	0.015200	9.0000	2.12482357	2.1248	2.2114	3.6534	2.1196	-0.759	2.115	0.952	-0.219	-0.901	-1.434	-2.224	-2.854	-2.940	3.27585316	4
	0.015200	9.0000	2.12489319	2.1249	2.1628	3.6571	2.1829	-0.637	2.133	1.023	-0.124	-0.792	-1.316	-2.092	-2.710	-2.794	3.27585649	4
	0.015200	9.0000	2.12496018	2.1250	2.1243	3.6600	2.2330	-0.541	2.148	1.079	-0.049	-0.707	-1.223	-1.988	-2.597	-2.679	3.27585983	4
	0.015200	9.0000	2.12503791	2.1250	2.0859	3.6629	2.2830	-0.445	2.166	1.138	0.028	-0.620	-1.129	-1.883	-2.484	-2.564	3.27586365	4
	0.015200	9.0000	2.12515306	2.1252	2.0385	3.6663	2.3443	-0.326	2.192	1.211	0.124	-0.512	-1.013	-1.753	-2.344	-2.423	3.27586913	4
	0.015200	9.0000	2.12530303	2.1253	1.9909	3.6699	2.4060	-0.207	2.217	1.285	0.220	-0.403	-0.896	-1.623	-2.204	-2.280	3.27587652	4
	0.015200	9.0000	2.12552643	2.1255	1.9428	3.6733	2.4680	-0.087	2.248	1.362	0.320	-0.292	-0.777	-1.491	-2.063	-2.137	3.27588749	4
	0.015200	9.0000	2.12593913	2.1259	1.8872	3.6774	2.5399	0.052	2.295	1.456	0.435	-0.165	-0.640	-1.339	-1.899	-1.971	3.27590752	4
	0.015200	9.0000	2.12629366	2.1263	1.8414	3.6807	2.5990	0.166	2.342	1.536	0.531	-0.060	-0.528	-1.214	-1.764	-1.834	3.27592492	4
	0.015200	9.0000	2.12660027	2.1266	1.8021	3.6836	2.6499	0.265	2.385	1.607	0.614	0.032	-0.431	-1.107	-1.648	-1.717	3.27593970	4
	0.015200	9.0000	2.12703800	2.1270	1.7540	3.6870	2.7119	0.385	2.437	1.693	0.716	0.143	-0.313	-0.976	-1.507	-1.573	3.27596116	4
	0.015200	9.0000	2.12766576	2.1277	1.7042	3.6908	2.7768	0.510	2.490	1.781	0.821	0.258	-0.189	-0.839	-1.359	-1.424	3.27599168	4
	0.015200	9.0000	2.12855744	2.1286	1.6557	3.6945	2.8405	0.631	2.542	1.867	0.925	0.372	-0.069	-0.705	-1.214	-1.277	3.27603507	4
	0.015200	9.0000	2.12980747	2.1298	1.6169	3.6978	2.8927	0.728	2.578	1.934	1.007	0.462	0.027	-0.597	-1.096	-1.158	3.27609587	4
	0.015200	9.0000	2.13060594	2.1306	1.6065	3.6988	2.9073	0.754	2.585	1.951	1.028	0.486	0.053	-0.567	-1.064	-1.125	3.27613449	5
	0.015200	9.0000	2.15000010	2.1500	1.6320	3.6991	2.8867	0.690	2.516	1.885	0.963	0.422	-0.011	-0.630	-1.126	-1.187	3.27706480	5
	0.015200	9.0000	2.15375972	2.1538	1.6373	3.6991	2.8823	0.677	2.502	1.871	0.949	0.409	-0.024	-0.643	-1.139	-1.200	3.27724290	5
	0.015200	9.0000	2.18356347	2.1836	1.6793	3.6997	2.8485	0.572	2.385	1.761	0.841	0.303	-0.129	-0.747	-1.240	-1.301	3.27862644	5
	0.015200	9.0000	2.20000005	2.2000	1.7063	3.6997	2.8248	0.504	2.317	1.694	0.773	0.235	-0.196	-0.814	-1.308	-1.368	3.27936959	5
	0.015200	9.0000	2.20920563	2.2092	1.7218	3.6996	2.8109	0.466	2.278	1.655	0.735	0.197	-0.235	-0.853	-1.347	-1.407	3.27977967	5
	0.015200	9.0000	2.22989082	2.2299	1.7592	3.6991	2.7756	0.372	2.193	1.566	0.643	0.104	-0.328	-0.948	-1.443	-1.504	3.28068614	5
	0.015200	9.0000	2.25000000	2.2500	1.7974	3.6982	2.7375	0.276	2.115	1.479	0.552	0.011	-0.424	-1.047	-1.544	-1.606	3.28154731	5
	0.015200	9.0000	2.26346660	2.2635	1.8253	3.6970	2.7075	0.207	2.066	1.420	0.487	-0.057	-0.493	-1.121	-1.622	-1.683	3.28211331	6
	0.015200	9.0000	2.26884127	2.2688	1.8379	3.6962	2.6928	0.175	2.048	1.396	0.459	-0.087	-0.525	-1.155	-1.658	-1.720	3.28233695	6
	0.015200	9.0000	2.28254652	2.2825	1.8759	3.6932	2.6453	0.080	2.009	1.329	0.378	-0.175	-0.619	-1.260	-1.772	-1.836	3.28290129	6
	0.015200	9.0000	2.28997850	2.2900	1.8957	3.6921	2.6224	0.031	1.980	1.289	0.334	-0.222	-0.668	-1.314	-1.829	-1.893	3.28320360	6
	0.015200	9.0000	2.29517388	2.2952	1.9336	3.6879	2.5690	-0.064	1.964	1.234	0.260	-0.307	-0.761	-1.422	-1.949	-2.015	3.28341365	6
	0.015200	9.0000	2.29671049	2.2967	1.9767	3.6835	2.5085	-0.172	1.943	1.170	0.175	-0.404	-0.867	-1.544	-2.084	-2.153	3.28347564	6
	0.015200	9.0000	2.29732823	2.2973	2.0182	3.6796	2.4513	-0.276	1.928	1.109	0.093	-0.499	-0.970	-1.661	-2.213	-2.283	3.28350043	6
	0.015200	9.0000	2.29762697	2.2976	2.0620	3.6756	2.3918	-0.385	1.917	1.047	0.006	-0.598	-1.078	-1.784	-2.346	-2.419	3.28351235	6
	0.015200	9.0000	2.29775763	2.2978	2.1019	3.6722	2.3381	-0.485	1.904	0.988	-0.073	-0.689	-1.176	-1.895	-2.467	-2.542	3.28351760	6
	0.015200	9.0000	2.29782224	2.2978	2.1358	3.6694	2.2930	-0.570	1.891	0.938	-0.141	-0.766	-1.260	-1.989	-2.569	-2.646	3.28352022	6
	0.015200	9.0000	2.29785275	2.2979	2.1574	3.6675	2.2640	-0.624	1.886	0.908	-0.183	-0.814	-1.312	-2.049	-2.634	-2.712	3.28352141	7
	0.015200	9.0000	2.29787421	2.2979	2.1742	3.6662	2.2418	-0.666	1.879	0.883	-0.216	-0.852	-1.353	-2.095	-2.684	-2.763	3.28352237	7
	0.015200	9.0000	2.29798412	2.2980	2.1839	3.6655	2.2294	-0.690	1.874	0.868	-0.235	-0.874	-1.377	-2.121	-2.713	-2.792	3.28352690	7
	0.015200	9.0000	2.29821992	2.2982	2.1572	3.6677	2.2650	-0.623	1.881	0.906	-0.183	-0.814	-1.312	-2.048	-2.632	-2.710	3.28353620	7
	0.015200	9.0000	2.29999995	2.3000	2.1621	3.6673	2.2589	-0.635	1.880	0.899	-0.193	-0.825	-1.324	-2.061	-2.647	-2.725	3.28360772	7
	0.015200	9.0000	2.30041003	2.3004	2.1661	3.6670	2.2537	-0.645	1.878	0.893	-0.201	-0.834	-1.334	-2.072	-2.659	-2.737	3.28362417	7
	0.015200	9.0000	2.30145836	2.3015	2.1983	3.6644	2.2114	-0.726	1.867	0.846	-0.264	-0.907	-1.412	-2.161	-2.755	-2.835	3.28366613	7
	0.015200	9.0000	2.30241442	2.3024	2.2383	3.6612	2.1586	-0.826	1.852	0.787	-0.343	-0.997	-1.510	-2.271	-2.874	-2.956	3.28370428	7
	0.015200	9.0000	2.30319357	2.3032	2.2814	3.6577	2.1016	-0.933	1.842	0.727	-0.426	-1.092	-1.614	-2.389	-3.003	-3.087	3.28373551	7
	0.015200	9.0000	2.30378366	2.3038	2.3229	3.6543	2.0467	-1.037	1.832	0.669	-0.506	-1.184	-1.715	-2.502	-3.127	-3.212	3.28375912	7
	0.015200	9.0000	2.30426407	2.3043	2.3642	3.6510	1.9923	-1.140	1.825	0.612	-0.585	-1.275	-1.815	-2.615	-3.249	-3.337	3.28377819	7
	0.015200	9.0000	2.30463481	2.3046	2.4051	3.6476	1.9378	-1.243	1.834	0.562	-0.659	-1.363	-1.913	-2.727	-3.371	-3.462	3.28379297	7
	0.015200	9.0000	2.30485559	2.3049	2.4400	3.6447	1.8913	-1.330	1.842	0.520	-0.723	-1.439	-1.997	-2.823	-3.475	-3.568	3.28380179	7
	0.015200	9.0000	2.30510402	2.3051	2.4783	3.6416	1.8408	-1.426	1.848	0.472	-0.793	-1.522	-2.089	-2.927	-3.588	-3.683	3.28381181	7
	0.015200	9.0000	2.30537224	2.3054	2.5151	3.6385	1.7918	-1.518	1.858	0.428	-0.859	-1.600	-2.176	-3.027	-3.697	-3.795	3.28382254	7
	0.015200	9.0000	2.30564570	2.3056	2.5539	3.6353	1.7402	-1.615	1.870	0.384	-0.927	-1.681	-2.268	-3.133	-3.811	-3.912	3.28383350	7
	0.015200	9.0000	2.30590892	2.3059	2.5932	3.6321	1.6881	-1.713	1.879	0.338	-0.996	-1.764	-2.361	-3.239	-3.927	-4.031	3.28384399	7
	0.015200	9.0000	2.30616856	2.3062	2.6334	3.6288	1.6348	-1.813	1.889	0.292	-1.066	-1.847	-2.456	-3.348	-4.045	-4.151	3.28385425	7
	0.015200	9.0000	2.30642509	2.3064	2.6743	3.6253	1.5799	-1.916	1.904	0.248	-1.134	-1.930	-2.552	-3.458	-4.165	-4.275	3.28386450	7
	0.015200	9.0000	2.30667615	2.3067	2.7159	3.6220	1.5249	-2.020	1.914	0.202	-1.204	-2.015	-2.650	-3.570	-4.287	-4.399	3.28387451	7
	0.015200	9.0000	2.30692339	2.3069	2.7576	3.6184	1.4692	-2.124	1.922	0.155	-1.273	-2.098	-2.747	-3.682	-4.409	-4.525	3.28388429	7
	0.015200	9.0000	2.30717254	2.3072	2.8015	3.6147	1.4104	-2.234	1.926	0.105	-1.343	-2.181	-2.849	-3.799	-4.537	-4.658	3.28389430	7
	0.015200	9.0000	2.30739594	2.3074	2.8509	3.6105	1.3440	-2.357	1.933	0.049	-1.421	-2.276	-2.963	-3.932	-4.682	-4.808	3.28390312	7
	0.015200	9.0000	2.30818319	2.3082	3.2835	3.5709	0.7534	-3.439	2.140	-0.266	-1.932	-2.919	-3.940	-5.097	-5.931	-6.124	3.28393435	8
